Accessory_ID,Car Brand,Car Model,Accessory Name,Accessory Price,Accessory Description,Compatible Cars,Top 5 Reviews,Brand_Normalized,Sentiment_VADER,Sentiment_Polarity,Sentiment_Subjectivity,Sentiment_Score,Sentiment_Label,Sentiment_Strength,Key_Phrases,Category,Aspect_Quality_Score,Aspect_Quality_Mentions,Aspect_Durability_Score,Aspect_Durability_Mentions,Aspect_Installation_Score,Aspect_Installation_Mentions,Aspect_Design_Score,Aspect_Design_Mentions,Aspect_Compatibility_Score,Aspect_Compatibility_Mentions,Aspect_Value_Score,Aspect_Value_Mentions,Aspect_Comfort_Score,Aspect_Comfort_Mentions,Aspect_Performance_Score,Aspect_Performance_Mentions,Dominant_Emotion,Emotion_Happy_Score,Emotion_Satisfied_Score,Emotion_Disappointed_Score,Emotion_Angry_Score,Emotion_Neutral_Score,Key_Strengths,Key_Weaknesses,Recommendation_Explanation,Overall_Quality_Score,Accessory_Name_Normalized,Car_Brand_Normalized,Car_Model_Normalized,Compatible_Cars_Normalized
1610,Toyota,Camry,Wheel Decals,299.0,custom fit premium stickers for wheels,toyota camry,(No text reviews - only ratings),toyota,0.0,0.0,1.0,0.0,neutral,Neutral,[],Styling,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,,📁 Styling accessory,0.0,wheel decals,toyota,camry,toyota camry
1611,AUDI,Q7,Wildcard India Music Ami Mmi Interface USB Charger,1199.0,"usb charger and 3.5mm aux cable for audi q7 ami/mmi models. plug and play, durable construction.","audi s5, q5, q7, a3, a4l, a5, a1",Wrong selling - doesn't work,audi,-0.4767,-0.5,0.9,-0.48602,negative,Moderate,[],Electronics,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,overall negative,📁 Electronics accessory,-0.194408,wildcard india music ami mmi interface usb charger,audi,q7,"audi s5, q5, q7, a3, a4l, a5, a1"
1612,Lamborghini,Revuelto,Winberg Car Cleaning Combo Kit,499.0,"combo pack with telescopic car duster, microfiber gloves, carpet brush, glass wiper, scrub. anti-scratch, lint free, washable, reusable.",universal; lamborghini revuelto,"Best combo of car cleaning products|Overall, a good set of tools for your car cleaning.|Not all tools worthy, some are not of use.|Product is value for money.|Good",lamborghini,0.9081,0.6777777777777777,0.6333333333333334,0.8159711111111111,positive,Very Strong,"['good', 'best']",Interior,0.0,0,0.0,0,0.0,0,0.0,0,0.9081,1,0.9081,4,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,great value,,⭐ Highly rated with 0.82 sentiment score | 💰 Great value for money | 📁 Interior accessory | ✅ Customer satisfaction high | ✨ Great Value,0.4171984444444445,winberg car cleaning combo kit,lamborghini,revuelto,universal; lamborghini revuelto
1614,Lamborghini,Revuelto,Windshield Phone Holder,309.0,"elv car mount adjustable phone holder for windshield. long arm, 360-degree rotation, universal for all smartphones.",universal; lamborghini revuelto,Good quality|Worth the money|Not fix to car front side moving forward towards|Good adhesion. Slightly shaky|Not value for money,lamborghini,0.6151,0.2666666666666666,0.3833333333333333,0.4757266666666667,positive,Moderate,"['good', 'quality']",Interior,0.4404,1,0.0,0,0.0,0,0.0,0,0.4404,1,0.6151,4,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,great value,,✅ Positively reviewed (0.48 sentiment) | 💰 Great value for money | 📁 Interior accessory | ✅ Customer satisfaction high | ✨ Great Value,0.3839206666666667,windshield phone holder,lamborghini,revuelto,universal; lamborghini revuelto
1616,BMW,I4,Winter Mats,7000.0,heavy-duty mats; custom-cut for i4 for winter protection.,bmw i4,Perfect for snow|Thick|Non-slip|Protects well|Easy cleaning,bmw,0.5719,1.0,1.0,0.7431399999999999,positive,Strong,['perfect'],Interior,0.5719,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,happy,1.0,0.0,0.0,0.0,0.0,overall positive,,⭐ Highly rated with 0.74 sentiment score | 🏆 Praised for high quality | 📁 Interior accessory | 😊 Customers are very happy | ✨ Overall Positive,0.4688259999999999,winter mats,bmw,i4,bmw i4
1617,AUDI,Tt,Wireless Car Charger,1499.0,"magnetic mount, dashboard/vent install, fast charge for smartphones",audi tt,Fast charging; Holds phone securely; Easy to install; Good build quality; Reliable,audi,0.802,0.4444444444444444,0.6777777777777777,0.6589777777777778,positive,Strong,"['good', 'quality']",Interior,0.802,2,0.802,1,0.802,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,easy installation,,✅ Positively reviewed (0.66 sentiment) | 🏆 Praised for high quality | ⚒️ Known for durability | 📁 Interior accessory | ✅ Customer satisfaction high | ✨ Easy Installation,0.6645911111111111,wireless car charger,audi,tt,audi tt
1618,Hyundai,Aura,Wiska Silicone Car Door Strip,289.0,"carbon fiber wrap sill – anti-scratch tape, premium carbon fiber, easy install, wear resistant, anti-slip, set of 4pcs.","hyundai aura, venue, creta, alcazar, tucson, kona, verna, i10, i20, xcent, santro",Good product|Hyundai|Good look and strong|gum removed from itself|Looks Good,hyundai,0.7003,0.7,0.6000000000000001,0.70018,positive,Strong,['good'],Exterior,0.0,0,0.7003,1,0.0,0,0.7003,2,0.0,0,0.0,0,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,durable,,⭐ Highly rated with 0.70 sentiment score | ⚒️ Known for durability | 🧩 Attractive design | 📁 Exterior accessory | ✅ Customer satisfaction high | ✨ Durable,0.420132,wiska silicone car door strip,hyundai,aura,"hyundai aura, venue, creta, alcazar, tucson, kona, verna, i10, i20, xcent, santro"
1619,Hyundai,Venue,Wiska Silicone Car Door Strip Carbon Fiber Wrap,289.0,"anti-scratch tape, carbon fiber wrap for door sills, wear-resistant, anti-slip, easy install, 4pcs stickers.","hyundai venue, creta, alcazar, aura, tucson, kona, verna, i10, i20, xcent, santro",Good product; Worst product waste of money; Good look and strong; Gum removed by itself; Looks Good,hyundai,0.6249,0.2222222222222222,0.5888888888888889,0.4638288888888889,positive,Moderate,"['good', 'worst', 'waste']",Exterior,0.0,0,0.6249,1,0.0,0,0.6249,2,0.0,0,0.6249,2,0.0,0,0.0,0,satisfied,0.0,0.7143,0.0,0.2857,0.0,durable,,✅ Positively reviewed (0.46 sentiment) | ⚒️ Known for durability | 🧩 Attractive design | 📁 Exterior accessory | ✅ Customer satisfaction high | ✨ Durable,0.3730015555555555,wiska silicone car door strip carbon fiber wrap,hyundai,venue,"hyundai venue, creta, alcazar, aura, tucson, kona, verna, i10, i20, xcent, santro"
1621,Hyundai,I20,Wiska Silicone Car Door Strip Carbon Fiber Wrap Sill Anti Scratch Tape,289.0,"anti-scratch tape, carbon fiber wrap for door sills, wear-resistant, anti-slip, easy install, 4pcs stickers.","venue, creta, alcazar, aura, tucson, kona, verna, i10, i20, xcent, santro",Good product|Worst product waste of money|Good look and strong|Gum removed by itself|Looks Good,hyundai,0.4588,0.3999999999999999,0.4000000000000001,0.43528,positive,Moderate,"['good', 'worst', 'waste']",Exterior,0.0,0,0.4588,1,0.0,0,0.4588,2,0.0,0,0.4588,2,0.0,0,0.0,0,satisfied,0.0,0.7143,0.0,0.2857,0.0,durable,,✅ Positively reviewed (0.44 sentiment) | 📁 Exterior accessory | ✅ Customer satisfaction high | ✨ Durable,0.311752,wiska silicone car door strip carbon fiber wrap sill anti scratch tape,hyundai,i20,"venue, creta, alcazar, aura, tucson, kona, verna, i10, i20, xcent, santro"
1623,Mahindra,Bolero,Wiska Silicone Fiber Car Door Strip Carbon Fiber Wrap Sill Anti Scratch Tape,289.0,"4pcs door sills, silicone fiber, anti-scratch, strong adhesive, easy installation, protective and decorative.",mahindra xuv 300/500/700 | bolero | scorpio | marazzo | thar | alturas,Good product | Good look and strong | The adhesive is not of good quality | Good Product | Looks Good,mahindra,0.9099,0.6555555555555556,0.6222222222222223,0.8081622222222222,positive,Very Strong,"['good', 'quality']",Exterior,0.9099,1,0.9099,1,0.0,0,0.9099,2,0.0,0,0.0,0,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,durable,,⭐ Highly rated with 0.81 sentiment score | 🏆 Praised for high quality | ⚒️ Known for durability | 📁 Exterior accessory | ✅ Customer satisfaction high | ✨ Durable,0.7782148888888889,wiska silicone fiber car door strip carbon fiber wrap sill anti scratch tape,mahindra,bolero,mahindra xuv 300/500/700 | bolero | scorpio | marazzo | thar | alturas
1624,BMW,8 Series,Wiska® 12pcs Car Door Cup Bowl Handle And Bumper Scratch Guard Protector,499.0,"style and protection, water resistant, durable high quality silicone, universal fit for door handle and bumper, transparent design.","bmw series 1|2|3|4|5|6|7|8, x1|x3|x4|x5|x6|x7, z4, i4, ix, m4|m5|m8","Pathetic, not sticking properly – 1 star; Quality, worst product ever – 1 star; Not recommend – 2 stars; Worst quality, doesn't stick – 1 star; Not sticking, return not possible – 1 star",bmw,-0.9326,-0.6,0.82,-0.7995599999999999,negative,Very Strong,"['quality', 'worst']",Protection,-0.9326,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,angry,0.0,0.0,0.0,1.0,0.0,,overall negative,📁 Protection accessory,-0.599604,wiska® 12pcs car door cup bowl handle and bumper scratch guard protector,bmw,8 series,"bmw series 1|2|3|4|5|6|7|8, x1|x3|x4|x5|x6|x7, z4, i4, ix, m4|m5|m8"
1626,Volvo,Ex30,Wobit Covers Premium Car Cover,2699.0,"water resistant, scratch proof, dust proof, dog proof, mirror pocket, custom fit for volvo ex30.",volvo ex30,No reviews available,volvo,-0.296,0.4,0.4,-0.0175999999999999,neutral,Neutral,[],Interior,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,,📁 Interior accessory,-0.0070399999999999,wobit covers premium car cover,volvo,ex30,volvo ex30
1627,BMW,I4,Wokeby Frunk Organizer,4500.0,storage tray for i4 frunk; keeps charging cable and tire kit organized.,bmw i4 edrive 35/40,Very useful|Good quality|Fits well|Solves space issue|Sturdy design,bmw,0.0,0.2,0.3,0.08,positive,Weak,"['good', 'quality']",Interior,0.0,2,0.0,0,0.0,1,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0,satisfied,0.0,1.0,0.0,0.0,0.0,,,📁 Interior accessory | ✅ Customer satisfaction high,0.032,wokeby frunk organizer,bmw,i4,bmw i4 edrive 35/40
1628,Maruti Suzuki,Ignis,Wolkomhome Wooden Car Armrest With Cushion,1499.0,"wooden armrest, black cushion, storage box, specific for ignis sigma.",maruti suzuki ignis sigma,Comfortable|Fits well|Added storage|Easy installation|Sturdy build,maruti suzuki,0.0,0.0,0.0,0.0,neutral,Neutral,[],Interior,0.0,2,0.0,0,0.0,3,0.0,0,0.0,2,0.0,0,0.0,2,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,,📁 Interior accessory,0.0,wolkomhome wooden car armrest with cushion,maruti suzuki,ignis,maruti suzuki ignis sigma
1629,Maruti Suzuki,Ertiga New (2018-2024),Wooden Armrest Console (2018-2024),1549.0,"custom fitted wooden car center armrest console, beige, ergonomic, storage compartment, easy to install, customer-centric brand.",maruti suzuki ertiga new (2018-2024),5.0 out of 5 stars | Good purchase | 4.0 out of 5 stars | For Ertiga 2023 model it fits perfectly | 1.0 out of 5 stars | Useless.,maruti suzuki,0.6486,0.3999999999999999,0.6,0.54916,positive,Strong,"['good', 'perfect', 'useless']",Other,0.0,0,0.0,0,0.6486,1,0.0,0,0.6486,3,0.0,0,0.0,0,0.0,0,happy,0.3333,0.3333,0.0,0.3333,0.0,perfect fit,,✅ Positively reviewed (0.55 sentiment) | 🔧 Easy to install | 📁 Other accessory | 😊 Customers are very happy | ✨ Perfect Fit,0.219664,wooden armrest console (2018-2024),maruti suzuki,ertiga new (2018-2024),maruti suzuki ertiga new (2018-2024)
1630,Mahindra,Bolero Neo,Wooden Car Center Armrest Console,2089.0,"pabla enterprises wooden car center armrest console for mahindra new bolero neo & tuv300 (black color). ergonomic design, velvet finish storage.",mahindra bolero neo & tuv300,5.0 'Perfect Armrest for Mahindra Bolero Neo – Premium Look and Excellent Quality' | 4.0 'Good armrest' | 5.0 'Quality and price' | 5.0 'Perfect fitting n good quality' | 3.0 'Almost an Exact fit for Nissan Magnite',mahindra,0.9592,0.6937500000000001,0.66875,0.8530200000000001,positive,Very Strong,"['excellent', 'good', 'perfect', 'quality']",Other,0.9592,2,0.0,0,0.9592,2,0.9592,1,0.9592,4,0.9592,1,0.0,0,0.0,0,happy,0.5,0.5,0.0,0.0,0.0,"high quality, perfect fit",,⭐ Highly rated with 0.85 sentiment score | 🏆 Praised for high quality | 🔧 Easy to install | 📁 Other accessory | 😊 Customers are very happy | ✨ High Quality | ✨ Perfect Fit,0.7248880000000001,wooden car center armrest console,mahindra,bolero neo,mahindra bolero neo & tuv300
1631,Mahindra,Thar,Woodpacker Finish 13-piece ABS Walnut Interior Trim Kit Compatible For Thar,4490.0,"thar interior accessories styling & molding, dashboard, steering, door panels & speaker grill, custom fit for mahindra thar, high-quality & durable abs material, effortless diy installation with pre-applied adhesive, complete interior styling set",mahindra thar,Easy way of your interior upgrade. Its amazing easy to install and this gives your thar amazing looks upgrade. Must buy. And no need to waste your original panel for hydroplating|No additional reviews available for this product|No additional reviews available for this product|No additional reviews available for this product|No additional reviews available for this product,mahindra,0.8934,0.3841666666666666,0.5816666666666668,0.6897066666666667,positive,Strong,"['amazing', 'waste']",Interior,0.0,0,0.0,0,0.8885,2,0.8885,2,0.0,0,0.0,0,0.0,0,0.0,0,happy,0.5,0.25,0.0,0.25,0.0,easy installation,,✅ Positively reviewed (0.69 sentiment) | 🔧 Easy to install | 🧩 Attractive design | 📁 Interior accessory | 😊 Customers are very happy | ✨ Easy Installation,0.2758826666666666,woodpacker finish 13-piece abs walnut interior trim kit compatible for thar,mahindra,thar,mahindra thar
1633,Volvo,Ex30,Xinabro Car Cover,1300.0,"water resistant, dust, snow, rain, sun resistant cover, designed for volvo ex30.",volvo ex30,No reviews available,volvo,-0.296,0.4,0.4,-0.0175999999999999,neutral,Neutral,[],Interior,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,,📁 Interior accessory,-0.0070399999999999,xinabro car cover,volvo,ex30,volvo ex30
1634,Tesla,Model Y,Xintuo 5pcs Center Console Organizer Tray,4125.0,"fits tesla model y (2024-2021), abs, organizer tray, cup holder, hidden storage, camera cover, anti-slip pad, easy install/remove, doubles space.",tesla model y (2021-2024),Sturdy and great fit | Works well | Great little solution to needing extra storage space! | Buena compra | Â¡Perfectos!,tesla,0.937,0.3625,0.5,0.7072,positive,Strong,"['great', 'perfect']",Interior,0.9337,1,0.0,0,0.9337,1,0.0,0,0.9337,1,0.0,0,0.0,0,0.9337,2,happy,0.75,0.25,0.0,0.0,0.0,"perfect fit, durable",,⭐ Highly rated with 0.71 sentiment score | 🏆 Praised for high quality | 🔧 Easy to install | 📁 Interior accessory | 😊 Customers are very happy | ✨ Perfect Fit | ✨ Durable,0.56299,xintuo 5pcs center console organizer tray,tesla,model y,tesla model y (2021-2024)
1635,Tesla,Model 3,Xtauto Screen Protector Cover,2798.0,"folding sun shade sleeve, protects center console touchscreen, microfiber leather + neoprene, slip-on, scratch/uv/heat resistant.",tesla model 3/y all years,Well made but a bit snug|Simple and Effective for a Good Price|Ajustement parfaite|Love it|TrÃ¨s bon,tesla,0.8608,0.6499999999999999,0.7000000000000001,0.7764799999999998,positive,Very Strong,"['good', 'love']",Protection,0.0,0,0.0,0,0.8608,1,0.0,0,0.0,0,0.8608,1,0.0,0,0.8608,1,happy,0.5,0.5,0.0,0.0,0.0,overall positive,,⭐ Highly rated with 0.78 sentiment score | 🔧 Easy to install | 💰 Great value for money | 📁 Protection accessory | 😊 Customers are very happy | ✨ Overall Positive,0.3966719999999999,xtauto screen protector cover,tesla,model 3,tesla model 3/y all years
1636,Tesla,Model Y,Xtauto Screen Protector Cover For Tesla Model 3 Model Y,2798.58,"screen/display folding sun shade, sleeve cover, blocks sunlight, scratch/heat/dust protection, fits navigation touchscreen, microfiber leather/neoprene.",tesla model y/3,Well made but a bit snug | Simple and Effective for a Good Price | Ajustement parfaite | Love it | TrÃ¨s bon,tesla,0.9464,0.4499999999999999,0.5892857142857143,0.7478400000000001,positive,Strong,"['good', 'love']",Protection,0.0,0,0.0,0,0.9464,1,0.0,0,0.0,0,0.9464,1,0.0,0,0.9464,1,happy,0.5,0.5,0.0,0.0,0.0,overall positive,,⭐ Highly rated with 0.75 sentiment score | 🔧 Easy to install | 💰 Great value for money | 📁 Protection accessory | 😊 Customers are very happy | ✨ Overall Positive,0.393776,xtauto screen protector cover for tesla model 3 model y,tesla,model y,tesla model y/3
1637,Land Rover,Defender,Yeveduo Center Console Organizer Tray,3366.0,"abs, organizer for defender armrest, non-slip silicone mats, easy install, odorless.",defender 2020-2024,"Perfect fit|Great product!|Convenient, no more digging for small stuff.|Perfection|Handy tray",land rover,0.4199,0.1666666666666666,0.6333333333333333,0.3186066666666666,positive,Moderate,"['great', 'perfect']",Interior,0.0,0,0.0,0,0.4199,1,0.0,0,0.4199,2,0.0,0,0.0,0,0.0,0,happy,1.0,0.0,0.0,0.0,0.0,perfect fit,,📁 Interior accessory | 😊 Customers are very happy | ✨ Perfect Fit,0.1274426666666666,yeveduo center console organizer tray,land rover,defender,defender 2020-2024
1638,BMW,3 Series Gt,Ymn 7d Car Mat,4250.0,"leather, waterproof, washable, extra edge cover fit",bmw 3 series gt,No reviews available,bmw,-0.296,0.4,0.4,-0.0175999999999999,neutral,Neutral,[],Interior,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,neutral,0.0,0.0,0.0,0.0,0.0,,,📁 Interior accessory,-0.0070399999999999,ymn 7d car mat,bmw,3 series gt,bmw 3 series gt
1639,Jeep,Wrangler,Yoctm Door Lock Decoration Cover,1507.0,"door lock decoration cover that minimizes door closing noise, made of black hard plastic with flex","jeep wrangler jl jlu 2018-2019, gladiator jt 2020","Mintu Kalita - Good - Best product | sudhir panda - not up to mark product & High price - price is high. not up to mark product | Craig - Nice addition to my 2025 Gladiator Nighthawk. Looks like trim that should have been there - Pleasantly surprised by these. They fit well, look great and are super easy to install | AliRay - Looks like it came this way, softens the close - These honestly fit and look so perfect you wouldn't even know the car didn't come with them | Stephan Melchior - These make absolutely no difference - Other than looking black instead of the originals but as for the door closing sound or dampening. Absolutely no difference.",jeep,0.9541,0.3526470588235295,0.6434313725490197,0.7135188235294118,positive,Strong,"['great', 'good', 'best', 'perfect', 'nice']",Interior,0.0,0,0.0,0,0.9165,3,0.9444,2,0.9165,2,0.7964,1,0.9444,2,0.0,0,satisfied,0.2222,0.7778,0.0,0.0,0.0,easy installation,,⭐ Highly rated with 0.71 sentiment score | 🧩 Attractive design | 🔧 Easy to install | 📁 Interior accessory | ✅ Customer satisfaction high | ✨ Easy Installation,0.3650475294117647,yoctm door lock decoration cover,jeep,wrangler,"jeep wrangler jl jlu 2018-2019, gladiator jt 2020"
1640,Jeep,Wrangler,Yoctm Front And Rear Door Organizer,9646.17,4pcs front and rear door storage pockets. made of abs black hard plastic with flex. easy installation,"jeep wrangler jl jlu 2018-2025 sports sahara freedom rubicon x unlimited, gladiator jt 2020",Domenic Thomas Cramutolo - Looks and ease to install - The accessory pack was easy to install on my 23 Gladiator | dodge.guy - works great - love them works great easy to install | Paulina - Me encanto! - Me gustó mucho! Muy fácil de colocarlos y de buen material | Naif Almoibed - سيء جداً - المنتج غير ملائم للسيارة | Ken C. - Don't buy it - This won't work if your are under 5'. Your legs will hit it.,jeep,0.9694,0.6420833333333333,0.7533333333333334,0.8384733333333334,positive,Very Strong,"['great', 'love']",Interior,0.0,1,0.0,0,0.9682,2,0.9682,2,0.0,1,0.0,0,0.0,0,0.9682,1,happy,0.5,0.5,0.0,0.0,0.0,easy installation,,⭐ Highly rated with 0.84 sentiment score | 🔧 Easy to install | 🧩 Attractive design | 📁 Interior accessory | 😊 Customers are very happy | ✨ Easy Installation,0.3353893333333334,yoctm front and rear door organizer,jeep,wrangler,"jeep wrangler jl jlu 2018-2025 sports sahara freedom rubicon x unlimited, gladiator jt 2020"
